Time (s),0.000000
Number of Particles,3152
ID,Type,Position.x (m),Position.y (m),Position.z (m),Velocity.x (m/s),Velocity.y (m/s),Velocity.z (m/s),Pressure (Pa),Number Density Ratio
276,1,-0.002500,0.252500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
277,1,-0.002500,0.257500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
278,1,-0.002500,0.262500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
279,1,-0.002500,0.267500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
280,1,-0.002500,0.272500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
281,1,-0.002500,0.277500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
282,1,-0.002500,0.282500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
283,1,-0.002500,0.287500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
284,1,-0.002500,0.292500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
285,1,-0.002500,0.297500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
286,1,-0.002500,0.302500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
287,1,-0.002500,0.307500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
288,1,-0.002500,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
289,1,-0.002500,0.317500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
290,1,-0.002500,0.322500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
291,1,-0.002500,0.327500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
292,1,-0.002500,0.332500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
293,1,-0.002500,0.337500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
294,1,-0.002500,0.342500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
295,1,-0.002500,0.347500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
296,2,0.002500,-0.017500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
297,1,0.002500,-0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
298,1,0.002500,-0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
299,1,0.002500,-0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
300,0,0.002500,0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
301,0,0.002500,0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
302,0,0.002500,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
303,0,0.002500,0.017500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
